"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_844A","ACCT_844B","ACCT_844C","ACCT_844D","ACCT_844E","ACCT_844F","ACCT_844G","ACCT_844H","ACCT_844I","ACCT_844J","ACCT_844K","ACCT_844L","ACCT_844M","ACCT_844N","ACCT_844O","ACCT_844P","ACCT_844Q","ACCT_844R","ACCT_844S","ACCT_844T"
6188,12/31/2013 0:00:00,2753,"","","","","","","","","","","","","","","","","","","",""
6196,12/31/2013 0:00:00,2757,"","","","","","","","","","","","","","","","","","","",""
6204,12/31/2013 0:00:00,2762,"","","","","","","","","","","","","","","","","","","",""
6207,12/31/2013 0:00:00,2764,"","","","","","","","","","","","","","","","","","","",""
6208,12/31/2013 0:00:00,2765,"","","","","","","","","","","","","","","","","","","",""
6214,12/31/2013 0:00:00,2769,"","","","","","","","","","","","","","","","","","","",""
6225,12/31/2013 0:00:00,2773,"","","","","","","","","","","","","","","","","","","",""
6233,12/31/2013 0:00:00,2778,"","","","","","","","","","","","","","","","","","","",""
6237,12/31/2013 0:00:00,2781,"","","","","","","","","","","","","","","","","","","",""
6239,12/31/2013 0:00:00,2782,"","","","","","","","","","","","","","","","","","","",""
6240,12/31/2013 0:00:00,2783,"","","","","","","","","","","","","","","","","","","",""
6242,12/31/2013 0:00:00,2785,"","","","","","","","","","","","","","","","","","","",""
6246,12/31/2013 0:00:00,2788,"","","","","","","","","","","","","","","","","","","",""
6248,12/31/2013 0:00:00,2789,"","","","","","","","","","","","","","","","","","","",""
6261,12/31/2013 0:00:00,2795,"","","","","","","","","","","","","","","","","","","",""
6265,12/31/2013 0:00:00,2797,"","","","","","","","","","","","","","","","","","","",""
6269,12/31/2013 0:00:00,2799,"","","","","","","","","","","","","","","","","","","",""
6275,12/31/2013 0:00:00,2802,"","","","","","","","","","","","","","","","","","","",""
6277,12/31/2013 0:00:00,2803,"","","","","","","","","","","","","","","","","","","",""
6288,12/31/2013 0:00:00,2808,"272304310","272304483","","","","","","","","","","","","","","","","","",""
6289,12/31/2013 0:00:00,2809,"","","","","","","","","","","","","","","","","","","",""
6299,12/31/2013 0:00:00,2813,"","","","","","","","","","","","","","","","","","","",""
6304,12/31/2013 0:00:00,2817,"","","","","","","","","","","","","","","","","","","",""
6311,12/31/2013 0:00:00,2821,"","","","","","","","","","","","","","","","","","","",""
6317,12/31/2013 0:00:00,2822,"","","","","","","","","","","","","","","","","","","",""
6318,12/31/2013 0:00:00,2823,"","","","","","","","","","","","","","","","","","","",""
6320,12/31/2013 0:00:00,2825,"","","","","","","","","","","","","","","","","","","",""
6326,12/31/2013 0:00:00,2829,"","","","","","","","","","","","","","","","","","","",""
6328,12/31/2013 0:00:00,2831,"","","","","","","","","","","","","","","","","","","",""
6332,12/31/2013 0:00:00,2834,"","","","","","","","","","","","","","","","","","","",""
6333,12/31/2013 0:00:00,2835,"","","","","","","","","","","","","","","","","","","",""
6339,12/31/2013 0:00:00,2837,"","","","","","","","","","","","","","","","","","","",""
6341,12/31/2013 0:00:00,2838,"","","","","","","","","","","","","","","","","","","",""
6353,12/31/2013 0:00:00,2842,"","","","","","","","","","","","","","","","","","","",""
6368,12/31/2013 0:00:00,2849,"","","","","","","","","","","","","","","","","","","",""
6369,12/31/2013 0:00:00,2850,"","","","","","","","","","","","","","","","","","","",""
6370,12/31/2013 0:00:00,2851,"","","","","","","","","","","","","","","","","","","",""
6407,12/31/2013 0:00:00,2867,"","","","","","","","","","","","","","","","","","","",""
6414,12/31/2013 0:00:00,2869,"","","","","","","","","","","","","","","","","","","",""
6418,12/31/2013 0:00:00,2870,"","","","","","","","","","","","","","","","","","","",""
6424,12/31/2013 0:00:00,2872,"","","","","","","","","","","","","","","","","","","",""
6434,12/31/2013 0:00:00,2874,"","","","","","","","","","","","","","","","","","","",""
6443,12/31/2013 0:00:00,2879,"","","","","","","","","","","","","","","","","","","",""
6444,12/31/2013 0:00:00,2880,"","","","","","","","","","","","","","","","","","","",""
6464,12/31/2013 0:00:00,2887,"","","","","","","","","","","","","","","","","","","",""
6466,12/31/2013 0:00:00,2888,"","","","","","","","","","","","","","","","","","","",""
6472,12/31/2013 0:00:00,2890,"","","","","","","","","","","","","","","","","","","",""
6488,12/31/2013 0:00:00,2896,"","","","","","","","","","","","","","","","","","","",""
6498,12/31/2013 0:00:00,2902,"","","","","","","","","","","","","","","","","","","",""
6503,12/31/2013 0:00:00,2903,"","","","","","","","","","","","","","","","","","","",""
6506,12/31/2013 0:00:00,2904,"","","","","","","","","","","","","","","","","","","",""
6508,12/31/2013 0:00:00,2905,"","","","","","","","","","","","","","","","","","","",""
6527,12/31/2013 0:00:00,2914,"","","","","","","","","","","","","","","","","","","",""
6528,12/31/2013 0:00:00,2915,"","","","","","","","","","","","","","","","","","","",""
6529,12/31/2013 0:00:00,2916,"","","","","","","","","","","","","","","","","","","",""
6574,12/31/2013 0:00:00,2944,"274347990","","","","","","","","","","","","","","","","","","",""
6577,12/31/2013 0:00:00,2945,"","","","","","","","","","","","","","","","","","","",""
6582,12/31/2013 0:00:00,2949,"","","","","","","","","","","","","","","","","","","",""
6584,12/31/2013 0:00:00,2950,"","","","","","","","","","","","","","","","","","","",""
6613,12/31/2013 0:00:00,2965,"","","","","","","","","","","","","","","","","","","",""
6625,12/31/2013 0:00:00,2972,"","","","","","","","","","","","","","","","","","","",""
6626,12/31/2013 0:00:00,2973,"","","","","","","","","","","","","","","","","","","",""
6627,12/31/2013 0:00:00,2974,"","","","","","","","","","","","","","","","","","","",""
6628,12/31/2013 0:00:00,2975,"","","","","","","","","","","","","","","","","","","",""
6636,12/31/2013 0:00:00,2981,"","","","","","","","","","","","","","","","","","","",""
6638,12/31/2013 0:00:00,2982,"","","","","","","","","","","","","","","","","","","",""
6644,12/31/2013 0:00:00,2985,"","","","","","","","","","","","","","","","","","","",""
6651,12/31/2013 0:00:00,2989,"","","","","","","","","","","","","","","","","","","",""
6652,12/31/2013 0:00:00,2990,"526268266","","","","","","","","","","","","","","","","","","",""
6663,12/31/2013 0:00:00,2998,"","","","","","","","","","","","","","","","","","","",""
6665,12/31/2013 0:00:00,2999,"","","","","","","","","","","","","","","","","","","",""
6667,12/31/2013 0:00:00,3001,"","","","","","","","","","","","","","","","","","","",""
6670,12/31/2013 0:00:00,3002,"","","","","","","","","","","","","","","","","","","",""
6672,12/31/2013 0:00:00,3003,"","","","","","","","","","","","","","","","","","","",""
6674,12/31/2013 0:00:00,3005,"","","","","","","","","","","","","","","","","","","",""
6679,12/31/2013 0:00:00,3008,"","","","","","","","","","","","","","","","","","","",""
6680,12/31/2013 0:00:00,3009,"","","","","","","","","","","","","","","","","","","",""
6681,12/31/2013 0:00:00,3010,"","","","","","","","","","","","","","","","","","","",""
6685,12/31/2013 0:00:00,3011,"","","","","","","","","","","","","","","","","","","",""
6687,12/31/2013 0:00:00,3012,"","","","","","","","","","","","","","","","","","","",""
6689,12/31/2013 0:00:00,3013,"","","","","","","","","","","","","","","","","","","",""
6690,12/31/2013 0:00:00,3014,"","","","","","","","","","","","","","","","","","","",""
6691,12/31/2013 0:00:00,3015,"","","","","","","","","","","","","","","","","","","",""
6694,12/31/2013 0:00:00,3016,"251853755","271355724","","","","","","","","","","","","","","","","","",""
6695,12/31/2013 0:00:00,3017,"","","","","","","","","","","","","","","","","","","",""
6700,12/31/2013 0:00:00,3021,"","","","","","","","","","","","","","","","","","","",""
6711,12/31/2013 0:00:00,3028,"","","","","","","","","","","","","","","","","","","",""
6722,12/31/2013 0:00:00,3034,"","","","","","","","","","","","","","","","","","","",""
6723,12/31/2013 0:00:00,3035,"","","","","","","","","","","","","","","","","","","",""
6725,12/31/2013 0:00:00,3036,"","","","","","","","","","","","","","","","","","","",""
6726,12/31/2013 0:00:00,3037,"","","","","","","","","","","","","","","","","","","",""
6733,12/31/2013 0:00:00,3039,"","","","","","","","","","","","","","","","","","","",""
6739,12/31/2013 0:00:00,3041,"","","","","","","","","","","","","","","","","","","",""
6743,12/31/2013 0:00:00,3044,"","","","","","","","","","","","","","","","","","","",""
6747,12/31/2013 0:00:00,3047,"","","","","","","","","","","","","","","","","","","",""
6754,12/31/2013 0:00:00,3050,"","","","","","","","","","","","","","","","","","","",""
6761,12/31/2013 0:00:00,3054,"","","","","","","","","","","","","","","","","","","",""
6767,12/31/2013 0:00:00,3055,"","","","","","","","","","","","","","","","","","","",""
6772,12/31/2013 0:00:00,3059,"","","","","","","","","","","","","","","","","","","",""
6774,12/31/2013 0:00:00,3061,"","","","","","","","","","","","","","","","","","","",""
6775,12/31/2013 0:00:00,3062,"621175610","","","","","","","","","","","","","","","","","","",""
6778,12/31/2013 0:00:00,3065,"621136710","","","","","","","","","","","","","","","","","","",""
6779,12/31/2013 0:00:00,3066,"","","","","","","","","","","","","","","","","","","",""
6785,12/31/2013 0:00:00,3069,"","","","","","","","","","","","","","","","","","","",""
6804,12/31/2013 0:00:00,3078,"","","","","","","","","","","","","","","","","","","",""
6805,12/31/2013 0:00:00,3079,"","","","","","","","","","","","","","","","","","","",""
6832,12/31/2013 0:00:00,3093,"","","","","","","","","","","","","","","","","","","",""
6838,12/31/2013 0:00:00,3095,"","","","","","","","","","","","","","","","","","","",""
6844,12/31/2013 0:00:00,3100,"","","","","","","","","","","","","","","","","","","",""
6853,12/31/2013 0:00:00,3107,"481058261","","","","","","","","","","","","","","","","","","",""
6859,12/31/2013 0:00:00,3109,"","","","","","","","","","","","","","","","","","","",""
6870,12/31/2013 0:00:00,3113,"","","","","","","","","","","","","","","","","","","",""
6871,12/31/2013 0:00:00,3114,"","","","","","","","","","","","","","","","","","","",""
6878,12/31/2013 0:00:00,3119,"","","","","","","","","","","","","","","","","","","",""
6885,12/31/2013 0:00:00,3122,"","","","","","","","","","","","","","","","","","","",""
6898,12/31/2013 0:00:00,3128,"","","","","","","","","","","","","","","","","","","",""
6912,12/31/2013 0:00:00,3135,"","","","","","","","","","","","","","","","","","","",""
6918,12/31/2013 0:00:00,3138,"","","","","","","","","","","","","","","","","","","",""
6920,12/31/2013 0:00:00,3139,"","","","","","","","","","","","","","","","","","","",""
6930,12/31/2013 0:00:00,3143,"","","","","","","","","","","","","","","","","","","",""
6936,12/31/2013 0:00:00,3146,"","","","","","","","","","","","","","","","","","","",""
6944,12/31/2013 0:00:00,3152,"","","","","","","","","","","","","","","","","","","",""
6949,12/31/2013 0:00:00,3153,"","","","","","","","","","","","","","","","","","","",""
6958,12/31/2013 0:00:00,3157,"","","","","","","","","","","","","","","","","","","",""
6974,12/31/2013 0:00:00,3165,"","","","","","","","","","","","","","","","","","","",""
6986,12/31/2013 0:00:00,3169,"","","","","","","","","","","","","","","","","","","",""
6992,12/31/2013 0:00:00,3171,"","","","","","","","","","","","","","","","","","","",""
6997,12/31/2013 0:00:00,3175,"","","","","","","","","","","","","","","","","","","",""
7000,12/31/2013 0:00:00,3176,"611020080","","","","","","","","","","","","","","","","","","",""
7002,12/31/2013 0:00:00,3177,"","","","","","","","","","","","","","","","","","","",""
7020,12/31/2013 0:00:00,3183,"","","","","","","","","","","","","","","","","","","",""
7021,12/31/2013 0:00:00,3184,"","","","","","","","","","","","","","","","","","","",""
7022,12/31/2013 0:00:00,3185,"","","","","","","","","","","","","","","","","","","",""
7023,12/31/2013 0:00:00,3186,"","","","","","","","","","","","","","","","","","","",""
7024,12/31/2013 0:00:00,3187,"","","","","","","","","","","","","","","","","","","",""
7027,12/31/2013 0:00:00,3188,"","","","","","","","","","","","","","","","","","","",""
7039,12/31/2013 0:00:00,3193,"","","","","","","","","","","","","","","","","","","",""
7041,12/31/2013 0:00:00,3195,"","","","","","","","","","","","","","","","","","","",""
7045,12/31/2013 0:00:00,3196,"","","","","","","","","","","","","","","","","","","",""
7063,12/31/2013 0:00:00,3208,"","","","","","","","","","","","","","","","","","","",""
7064,12/31/2013 0:00:00,3209,"","","","","","","","","","","","","","","","","","","",""
7066,12/31/2013 0:00:00,3211,"","","","","","","","","","","","","","","","","","","",""
7067,12/31/2013 0:00:00,3212,"","","","","","","","","","","","","","","","","","","",""
7069,12/31/2013 0:00:00,3214,"","","","","","","","","","","","","","","","","","","",""
7072,12/31/2013 0:00:00,3217,"","","","","","","","","","","","","","","","","","","",""
7088,12/31/2013 0:00:00,3226,"","","","","","","","","","","","","","","","","","","",""
7091,12/31/2013 0:00:00,3228,"710977118","","","","","","","","","","","","","","","","","","",""
7092,12/31/2013 0:00:00,3229,"","","","","","","","","","","","","","","","","","","",""
7095,12/31/2013 0:00:00,3231,"","","","","","","","","","","","","","","","","","","",""
7101,12/31/2013 0:00:00,3234,"","","","","","","","","","","","","","","","","","","",""
7104,12/31/2013 0:00:00,3235,"","","","","","","","","","","","","","","","","","","",""
7118,12/31/2013 0:00:00,3239,"","","","","","","","","","","","","","","","","","","",""
7126,12/31/2013 0:00:00,3241,"","","","","","","","","","","","","","","","","","","",""
7129,12/31/2013 0:00:00,3243,"","","","","","","","","","","","","","","","","","","",""
7131,12/31/2013 0:00:00,3245,"","","","","","","","","","","","","","","","","","","",""
7141,12/31/2013 0:00:00,3248,"","","","","","","","","","","","","","","","","","","",""
7149,12/31/2013 0:00:00,3254,"","","","","","","","","","","","","","","","","","","",""
7151,12/31/2013 0:00:00,3255,"","","","","","","","","","","","","","","","","","","",""
7154,12/31/2013 0:00:00,3258,"","","","","","","","","","","","","","","","","","","",""
7160,12/31/2013 0:00:00,3260,"","","","","","","","","","","","","","","","","","","",""
7161,12/31/2013 0:00:00,3261,"232764641","","","","","","","","","","","","","","","","","","",""
7162,12/31/2013 0:00:00,3262,"","","","","","","","","","","","","","","","","","","",""
